TIME,HR:TT03:TEMPERATURE_OUTSIDE,HR:TT06:TEMPERATURE_LAB_INTAKE,HR:TT01:TEMPERATURE_OUTSIDE_INTAKE,DC01:DAMPER_OUTSIDE_INTAKE,DC02:DAMPER_CROSS,DC03:DAMPER_LAB_INTAKE,HR:TT12:TEMPERATURE_WATERTANK_HEATING_OUT
2021-10-12 13:00:00+02:00,10.166551434722225,17.701660438888887,16.594346722222223,0.0,4.0,0.0,-4.896172391111112
2021-10-12 14:00:00+02:00,12.732632020502644,21.85948687152778,20.179708713458997,0.0,0.3125,0.0,-5.639382828819444
